Occurrence,AnnualRainfall,RainfallSeasonality,TempSeasonality,MaxTemp,Isothermality,Slope,Watering,PlantMaterialOrigin,Area
0,-3.285634713,1.456099824,-5.381376217,-2.335710702,1.344978399,-1.407777875,Rainfed,Vivero,-0.26706931
0,-1.486157735,-1.064295801,-1.377154416,-1.776161079,1.344978399,1.533829966,Irrigated,Vivero,0.069712867
1,-2.043517861,-0.606042051,-1.845733563,-1.776161079,1.344978399,1.827472696,Irrigated,Vivero,0.216645911
0,0.265545517,-0.606042051,-0.552300215,-2.615485514,1.344978399,2.660642325,Rainfed,Estaca,-0.218334092
1,-2.680500862,0.310465449,-3.019117708,-1.216611456,1.344978399,-0.88913263,Irrigated,Vivero,-0.229972353
1,-2.409783087,0.539592324,-2.585391555,-1.216611456,1.344978399,-1.302394227,Irrigated,Vivero,-0.248884527
0,-2.473481387,0.310465449,-2.457597242,-1.07672405,1.344978399,-1.240411299,Irrigated,Vivero,-0.273615832
0,-2.123140736,0.081338574,-2.109067298,-1.07672405,1.344978399,-1.286260153,Irrigated,Vivero,-0.275798006
0,0.265545517,-0.606042051,-0.552300215,-2.615485514,1.344978399,1.819046928,Rainfed,Estaca,-0.24452018
1,-2.425707662,0.310465449,-2.519558121,-0.936836644,1.344978399,1.813965702,Irrigated,Vivero,-0.230845223
0,-0.482909509,0.310465449,-0.482594226,-0.237399615,1.344978399,-1.324399709,Irrigated,Estaca,0.029706344
0,-0.323663759,0.081338574,-0.536809995,-0.517174426,1.344978399,0.454485103,Rainfed,Estaca,-0.276525397
0,-1.135817085,0.081338574,-0.792398621,0.182262603,1.344978399,-0.557415963,Irrigated,Estaca,-0.275798006
0,-0.80140101,0.081338574,-0.625878758,0.042375197,1.344978399,-1.606092076,Rainfed,Vivero,-0.148504527
0,-0.610306109,-0.147788301,0.578485826,1.441249255,1.344978399,-0.212779726,Rainfed,Vivero,-0.184146701
0,-0.610306109,-0.147788301,0.578485826,1.441249255,-0.702639787,0.599520416,Rainfed,Estaca,-0.263068658
0,-0.610306109,-0.147788301,0.578485826,1.441249255,-0.702639787,-0.364957593,Rainfed,Estaca,-0.241610614
0,-0.578456959,0.081338574,0.284171651,1.021587038,-0.702639787,-0.445296858,Rainfed,Estaca,-0.240883223
0,-0.578456959,0.081338574,0.284171651,1.021587038,-0.702639787,-0.310087993,Rainfed,Estaca,-0.269978875
0,-1.02434506,0.310465449,-0.002397414,1.161474443,-0.702639787,0.10653934,Irrigated,Estaca,0.625439828
0,-0.86509931,0.081338574,0.319024646,1.301361849,-0.702639787,0.52357998,Irrigated,Estaca,0.963676787
0,-1.24728911,0.310465449,-0.110828952,1.161474443,-0.702639787,0.317042928,Irrigated,Estaca,6.352919006
0,-1.27913826,0.310465449,-0.215387935,1.161474443,-0.702639787,-0.114648384,Irrigated,Estaca,0.170820259
0,-1.31098741,0.310465449,-0.103083842,1.161474443,-0.702639787,0.084906566,Irrigated,Estaca,0.551245914
0,0.584037017,-1.064295801,1.190349506,0.042375197,-0.702639787,2.390239414,Irrigated,Estaca,-0.152868874
0,0.520338717,-0.835168926,1.159369066,0.182262603,-0.702639787,-0.226732445,Irrigated,Estaca,0.119175476
0,0.169998067,-0.835168926,1.078045413,0.741812226,-0.702639787,-0.803982419,Irrigated,Estaca,-0.248157136
0,0.791056493,-1.064295801,1.097408187,-0.377287021,-0.702639787,0.494115855,Irrigated,Estaca,0.020250257
0,-0.084795134,-0.376915176,1.004466869,1.021587038,-0.702639787,-0.332126388,Rainfed,Estaca,-0.062672352
0,0.568112442,-1.064295801,1.20971228,-0.097512209,-0.702639787,-0.545722619,Rainfed,Estaca,0.479234174
1,-0.052945984,-0.376915176,1.147751401,1.021587038,-0.702639787,0.524316486,Rainfed,Vivero,0.136632867
1,0.599961592,-1.064295801,1.213584835,0.042375197,-0.702639787,-0.21855544,Rainfed,Estaca,1.102608527
1,0.775131918,-1.064295801,1.170986731,-0.377287021,-0.702639787,-0.160695835,Irrigated,Estaca,0.335938086
0,-0.530683234,0.768719199,-0.924065488,-0.097512209,1.344978399,0.725970236,Rainfed,Estaca,-0.282344528
0,-0.164418009,1.226972949,-1.183526669,-0.377287021,1.344978399,-0.809146899,Rainfed,Estaca,-0.129592353
0,-0.419211209,0.997846074,-1.245487548,-0.237399615,1.344978399,-1.015823493,Irrigated,Estaca,-0.248884527
0,-0.514758659,1.226972949,-1.338428866,-0.237399615,1.344978399,-0.348933902,Irrigated,Estaca,0.008611996
0,0.010752317,0.539592324,-0.695584747,-0.377287021,1.344978399,1.174144574,Rainfed,Estaca,-0.259068006
0,-0.817325585,0.997846074,-1.140928565,-0.097512209,-0.702639787,0.103434946,Rainfed,Estaca,-0.165234527
0,-0.817325585,0.997846074,-1.140928565,-0.097512209,-0.702639787,0.48858888,Rainfed,Estaca,-0.167416701
0,-0.976571335,0.997846074,-1.264850322,-0.097512209,1.344978399,-0.246650856,Rainfed,Estaca,0.034798084
0,-0.944722185,0.997846074,-1.214507108,-0.097512209,1.344978399,-0.761476419,Rainfed,Estaca,-0.167416701
0,-0.944722185,0.997846074,-1.214507108,-0.097512209,1.344978399,-0.303800276,Rainfed,Estaca,-0.040850613
0,-0.944722185,0.997846074,-1.214507108,-0.097512209,1.344978399,-0.66905471,Rainfed,Estaca,-0.055398439
0,-0.371437484,0.997846074,-0.931810598,-0.097512209,1.344978399,-0.955010018,Rainfed,Estaca,-0.193239092
0,-0.371437484,0.997846074,-0.931810598,-0.097512209,1.344978399,-0.78942525,Rainfed,Estaca,-0.17250844
0,-0.180342584,0.768719199,-0.749800516,-0.237399615,1.344978399,-1.512794207,Rainfed,Estaca,-0.235791484
0,0.154073492,0.539592324,-0.784653511,-0.517174426,1.344978399,0.049166648,Rainfed,Vivero,-0.221243658
0,-0.514758659,1.226972949,-1.338428866,-0.237399615,-0.702639787,1.984591107,Rainfed,Vivero,-0.237246266
0,0.201847217,0.539592324,-0.571662989,-0.517174426,1.344978399,0.579069364,Rainfed,Vivero,-0.174690614
0,0.950302243,0.310465449,-0.401270572,-1.216611456,1.344978399,0.483469558,Rainfed,Vivero,-0.108498005
0,0.950302243,0.310465449,-0.401270572,-1.216611456,1.344978399,0.224100178,Rainfed,Vivero,0.461776783
0,-0.92879761,-0.376915176,-1.303575872,-1.636273673,1.344978399,2.190944316,Rainfed,Estaca,-0.236518875
1,-1.43838401,-0.606042051,-1.745047134,-2.195823296,1.344978399,0.874823815,Rainfed,Estaca,-0.279434962
0,-0.275890034,0.310465449,-0.362545023,-0.237399615,1.344978399,0.315694668,Irrigated,Estaca,-0.275070615
0,-0.275890034,0.310465449,-0.362545023,-0.237399615,1.344978399,0.131754971,Irrigated,Vivero,-0.277252789
0,-0.275890034,0.310465449,-0.362545023,-0.237399615,1.344978399,-0.743542442,Irrigated,Estaca,-0.27798018
0,-0.116644284,0.310465449,-0.281221369,-0.377287021,1.344978399,-0.860506133,Irrigated,Vivero,-0.252521484
0,-0.721778134,0.310465449,-0.366417578,0.182262603,1.344978399,-1.606092076,Irrigated,Vivero,-0.168144092
0,-0.721778134,0.310465449,-0.409015682,0.182262603,1.344978399,-1.606092076,Irrigated,Vivero,-0.219061484
0,-0.721778134,0.310465449,-0.366417578,0.182262603,1.344978399,-1.597574013,Irrigated,Vivero,-0.109225396
0,-0.721778134,0.310465449,-0.409015682,0.182262603,1.344978399,-1.606092076,Irrigated,Vivero,-0.209605397
0,-0.116644284,0.310465449,-0.281221369,-0.377287021,1.344978399,1.379000974,Rainfed,Estaca,-0.224153223
0,-0.116644284,0.310465449,-0.281221369,-0.377287021,1.344978399,-0.528160019,Rainfed,Estaca,-0.253976267
0,0.345168392,0.081338574,-0.428378457,-0.796949238,1.344978399,-0.416688689,Irrigated,Estaca,0.574522436
0,-0.403286634,0.081338574,-0.451613786,-0.097512209,1.344978399,-1.606092076,Irrigated,Estaca,-0.275070615
0,-0.626230684,0.997846074,-0.699457302,0.462037414,-0.702639787,-0.167296331,Rainfed,Estaca,-0.062672352
0,0.679584467,0.997846074,-0.269603704,0.042375197,-0.702639787,0.531777878,Rainfed,Estaca,-0.168144092
0,0.424791267,0.997846074,-0.529064885,0.322150009,-0.702639787,1.223141837,Rainfed,Estaca,-0.253976267
0,-0.753627284,-2.209930176,0.094416459,-1.216611456,-0.702639787,-0.704353776,Irrigated,Estaca,-0.261977571
1,-1.231364535,-1.980803301,-0.017887634,-0.796949238,1.344978399,-1.291213423,Irrigated,Estaca,-0.281107963
